2.584896,1
3.133714,1
3.701102,1
4.300967,1
4.901077,1
5.534145,1
6.134124,1
6.784773,1
7.366983,1
7.948536,1
8.567087,1
9.15056,1
9.750411,1
10.35027,1
10.98447,1
11.57031,1
11.9006,1
12.18426,1
12.78435,1
13.06656,1
13.40032,1
14.00049,1
14.26725,1
14.56643,1
15.18434,1
15.51612,1
15.80081,1
16.38453,1
16.71695,1
16.98457,1
17.5335,1
17.84841,1
18.1846,1
18.76455,1
19.10012,1
19.41708,1
20.00068,1
20.33371,1
20.61691,1
21.20047,1
21.76725,1
22.36569,1
22.95091,1
23.53339,1
24.11818,1
24.73325,1
25.3005,1
25.91673,1
26.51756,1
27.10041,1
27.64852,1
28.31735,1
28.91722,1
29.51717,1
30.1003,1
30.70163,1
31.31676,1
31.9506,1
32.28296,1
32.5838,1
33.16748,1
33.43287,1
33.75076,1
34.34982,1
34.63351,1
34.96716,1
35.51755,1
35.85088,1
36.16709,1
36.71664,1
37.01714,1
37.3332,1
37.93381,1
38.23343,1
38.54958,1
39.13304,1
39.43427,1
39.78324,1
40.33337,1
40.93383,1
41.58389,1
42.16627,1
42.73431,1
43.33279,1
43.91624,1
44.54976,1
45.11654,1
45.75028,1
46.38401,1
46.68354,1
47.00033,1
47.56681,1
48.18085,1
48.78145,1
49.06578,1
49.38407,1
49.94913,1
50.51591,1
51.18129,1
51.50033,1
51.79995,1
52.3815,1
52.9825,1
53.5811,1
54.2003,1
54.78305,1
55.34911,1
55.94898,1
56.55119,1
57.13246,1
57.71667,1
58.3497,1
58.9329,1
59.56568,1
60.16665,1
60.75054,1
61.06659,1
61.38485,1
61.66622,1
61.98085,1
62.28467,1
62.58484,1
62.8662,1
63.18478,1
63.48312,1
63.76688,1
64.03407,1
64.36647,1
64.63367,1
64.96602,1
65.25077,1
65.58325,1
65.84941,1
66.16617,1
66.44936,1
66.73249,1
67.38324,1
67.9667,1
68.54955,1
69.1167,1
69.7324,1
70.31673,1
70.96396,1
71.56947,1
72.13647,1
72.75279,1
73.33325,1
73.91665,1
74.53371,1
75.1161,1
75.73341,1
76.33316,1
76.90045,1
77.54935,1
77.88219,1
78.18295,1
78.44941,1
78.78147,1
79.36538,1
79.98277,1
80.58206,1
81.18221,1
81.73317,1
82.36644,1
82.93214,1
83.53477,1
84.11644,1
84.716,1
85.29745,1
85.91577,1
86.50053,1
87.14944,1
87.73315,1
88.33323,1
88.9497,1
89.53248,1
90.13277,1
90.71803,1
91.33313,1
91.93387,1
92.55014,1
93.16646,1
93.73298,1
94.38301,1
94.94933,1
95.54832,1
96.13243,1
96.76619,1
97.34904,1
97.91709,1
98.5348,1
99.15089,1
99.71696,1
100.3327,1
100.9495,1
101.5489,1
102.1831,1
102.7648,1
103.3491,1
103.9644,1
104.5323,1
105.1327,1
105.7157,1
106.3481,1
106.9817,1
107.565,1
108.1808,1
108.7993,1
109.3652,1
